0.042441,0.044399,0.042135,0.041506,0.028256,0.029633,0.028850,0.029349,0.030890,0.032154,0.035874,0.055776
0.042419,0.044033,0.042283,0.041281,0.028164,0.029529,0.028325,0.029292,0.030938,0.032091,0.035704,0.055745
0.042371,0.044399,0.042223,0.041446,0.028123,0.029611,0.028796,0.029393,0.030934,0.032052,0.036023,0.055707
0.042163,0.044504,0.042343,0.041329,0.028442,0.029513,0.028727,0.029396,0.030726,0.031961,0.035628,0.055650
0.042602,0.044526,0.042195,0.041452,0.028221,0.029583,0.028998,0.029364,0.030887,0.032352,0.035739,0.055681
0.042368,0.044560,0.042368,0.041133,0.028679,0.029813,0.028446,0.029333,0.030852,0.032169,0.035878,0.055467
0.042311,0.044472,0.042245,0.041503,0.028278,0.029642,0.028405,0.029494,0.030695,0.032356,0.035915,0.055855
0.042491,0.044551,0.042106,0.041512,0.027997,0.029586,0.028641,0.029273,0.030896,0.032078,0.035868,0.055802
0.042589,0.044289,0.042081,0.041383,0.028275,0.029579,0.028733,0.029166,0.030777,0.032315,0.035900,0.055599
0.042494,0.044384,0.042131,0.041329,0.028420,0.029630,0.028410,0.029121,0.030928,0.031885,0.035982,0.055634
0.042299,0.044251,0.042033,0.041677,0.028098,0.029924,0.028632,0.029362,0.030760,0.032068,0.036285,0.055726
0.042479,0.044317,0.042286,0.041459,0.028496,0.029583,0.028654,0.029068,0.030695,0.031910,0.036146,0.055707
0.042333,0.044371,0.042513,0.041092,0.027908,0.029848,0.028745,0.029308,0.030840,0.031995,0.035574,0.055836
0.042494,0.044285,0.042289,0.041566,0.028221,0.030056,0.028521,0.029472,0.030837,0.031847,0.035818,0.055647
0.042040,0.044421,0.041980,0.041591,0.028528,0.029702,0.028790,0.029352,0.030909,0.032400,0.036136,0.055612
0.042296,0.044468,0.042087,0.041496,0.028130,0.029624,0.028771,0.029412,0.030906,0.032378,0.035849,0.055840
0.042204,0.044690,0.042113,0.041263,0.028180,0.029390,0.028938,0.029308,0.030777,0.032074,0.035644,0.055899
0.042438,0.044526,0.042419,0.041354,0.028278,0.029450,0.028626,0.029466,0.030549,0.032096,0.035795,0.055650
0.042586,0.044396,0.042242,0.041197,0.028458,0.029586,0.028575,0.029475,0.031130,0.032056,0.035915,0.055353
0.042371,0.044535,0.042371,0.041638,0.028171,0.029576,0.028774,0.029339,0.030963,0.032128,0.036193,0.055628
0.042608,0.044835,0.042115,0.041601,0.028142,0.029601,0.028727,0.029415,0.031156,0.032081,0.035859,0.055615
0.042384,0.044548,0.041926,0.041367,0.028613,0.029456,0.028704,0.029030,0.030833,0.031977,0.035843,0.055780
0.042046,0.044507,0.042283,0.041560,0.028379,0.029674,0.028752,0.029345,0.030900,0.032119,0.035827,0.055722
0.042245,0.044343,0.042324,0.041114,0.028224,0.029522,0.028420,0.029210,0.030909,0.031926,0.036042,0.055817
0.042684,0.044374,0.042169,0.041342,0.028543,0.029756,0.028736,0.029311,0.031098,0.032046,0.035754,0.055972
0.042375,0.044403,0.042119,0.041260,0.028300,0.029491,0.028790,0.029235,0.031098,0.031857,0.035925,0.055868
