0.042106,0.044270,0.042115,0.041572,0.027940,0.029422,0.028708,0.029409,0.030840,0.031986,0.036007,0.055385
0.042236,0.044538,0.042545,0.041332,0.028284,0.029545,0.028410,0.029156,0.030634,0.032014,0.035925,0.055606
0.042315,0.044165,0.042397,0.041588,0.028370,0.029702,0.028660,0.029304,0.030859,0.032093,0.035814,0.055685
0.042523,0.044431,0.042131,0.041281,0.027990,0.029538,0.028512,0.029494,0.031001,0.032087,0.035758,0.055536
0.042195,0.044355,0.042435,0.041370,0.028209,0.029630,0.028562,0.029399,0.030840,0.032327,0.036057,0.055719
0.042264,0.044453,0.042201,0.041487,0.028231,0.029390,0.028897,0.029188,0.030928,0.031797,0.035994,0.055612
0.042536,0.044248,0.042154,0.041500,0.028022,0.029554,0.028515,0.029386,0.030736,0.032270,0.035808,0.055555
0.042425,0.044188,0.042185,0.041080,0.028136,0.029399,0.028717,0.029418,0.030751,0.031790,0.035697,0.055739
0.042539,0.044406,0.042261,0.041221,0.028085,0.029706,0.028641,0.029131,0.030862,0.032226,0.035994,0.055808
0.042573,0.044251,0.042176,0.041519,0.028123,0.029731,0.028506,0.028859,0.030821,0.031923,0.035994,0.055113
0.042156,0.044197,0.042182,0.041718,0.028335,0.029721,0.028679,0.029140,0.030590,0.032299,0.035615,0.055432
0.042283,0.044326,0.042447,0.041730,0.028111,0.029576,0.028496,0.029232,0.030966,0.031920,0.035795,0.055382
0.042173,0.044866,0.042359,0.041411,0.028243,0.029731,0.028635,0.029510,0.030691,0.031983,0.036073,0.055814
0.042536,0.044169,0.042520,0.041455,0.028019,0.029696,0.028429,0.029371,0.030719,0.032125,0.036004,0.055454
0.042393,0.044488,0.042494,0.041329,0.028133,0.029545,0.028603,0.029200,0.031073,0.032188,0.035972,0.055691
0.042293,0.044355,0.042412,0.041414,0.027883,0.029747,0.028556,0.029390,0.030855,0.032091,0.035862,0.055502
0.042362,0.044216,0.042201,0.041221,0.028281,0.029797,0.028701,0.029308,0.030868,0.031857,0.035678,0.055255
0.042491,0.044409,0.042242,0.041216,0.028237,0.029463,0.028477,0.029384,0.030704,0.032037,0.035543,0.055568
0.042299,0.044690,0.042571,0.041493,0.028104,0.029699,0.028474,0.029444,0.030846,0.032132,0.035735,0.055372
0.042441,0.044323,0.042163,0.041863,0.028256,0.029598,0.028648,0.029409,0.030963,0.031857,0.035903,0.055565
0.042406,0.044664,0.042018,0.041317,0.028161,0.029908,0.028584,0.029330,0.030840,0.031926,0.036114,0.055546
0.042195,0.044576,0.042387,0.041522,0.027760,0.029826,0.028341,0.029304,0.030770,0.032532,0.035865,0.055802
0.042093,0.044336,0.042643,0.041430,0.028016,0.029873,0.028332,0.029425,0.030928,0.032115,0.035729,0.055552
0.042438,0.044307,0.042188,0.041474,0.028180,0.029576,0.028761,0.029159,0.030622,0.031879,0.035871,0.055542
0.042457,0.044298,0.042419,0.041272,0.028161,0.029999,0.028897,0.029181,0.030805,0.032068,0.036095,0.055729
0.042299,0.044393,0.042251,0.041307,0.028177,0.029564,0.028521,0.029583,0.030691,0.032201,0.035530,0.055533
0.042526,0.044371,0.041989,0.041449,0.028133,0.029731,0.028423,0.029336,0.030922,0.031809,0.036092,0.055640
0.042371,0.044753,0.042330,0.041253,0.028063,0.029646,0.028484,0.029352,0.030928,0.031778,0.035615,0.055899
0.042337,0.044260,0.042343,0.041604,0.028123,0.029794,0.028575,0.029257,0.030587,0.032217,0.035700,0.055662
0.042251,0.044766,0.042109,0.041474,0.028048,0.029513,0.028543,0.029023,0.030622,0.032122,0.035893,0.055599
0.042018,0.044304,0.042219,0.041515,0.027978,0.029595,0.028436,0.029156,0.030795,0.032245,0.036121,0.055486
0.042166,0.044112,0.042494,0.041604,0.028085,0.029649,0.028212,0.029178,0.030764,0.031945,0.036197,0.055536
0.042302,0.044172,0.042539,0.041304,0.028073,0.029810,0.028477,0.029005,0.030900,0.032226,0.035751,0.055864
0.042504,0.044459,0.042248,0.041313,0.028177,0.029652,0.028423,0.029431,0.030736,0.032014,0.036102,0.055776
0.042037,0.044384,0.042283,0.041623,0.028316,0.029614,0.028303,0.029191,0.030805,0.032245,0.035546,0.055533
0.042552,0.044797,0.042258,0.041326,0.027871,0.029765,0.028632,0.029507,0.030814,0.032093,0.035890,0.055565
0.042589,0.044348,0.042166,0.041462,0.028003,0.029630,0.028815,0.029159,0.031114,0.032014,0.036143,0.055552
0.042393,0.044232,0.042267,0.041616,0.028161,0.029734,0.028556,0.029207,0.030795,0.032207,0.035922,0.055644
0.042096,0.044131,0.042150,0.041038,0.028114,0.029652,0.028385,0.029229,0.030969,0.032223,0.035735,0.055347
0.042412,0.044282,0.042293,0.041474,0.028070,0.029781,0.028566,0.029617,0.031298,0.032409,0.036317,0.055413
0.043423,0.045505,0.043401,0.042937,0.028824,0.030581,0.030100,0.031266,0.033224,0.034671,0.038843,0.056831
0.047052,0.049958,0.047453,0.046844,0.031032,0.032747,0.031936,0.033496,0.034958,0.036455,0.039905,0.058092
0.048613,0.051411,0.048347,0.047453,0.031086,0.032880,0.032084,0.033606,0.035173,0.036304,0.040173,0.058316
0.048300,0.051506,0.048480,0.047460,0.031266,0.032912,0.031800,0.033616,0.035069,0.036664,0.039939,0.058249
0.048591,0.051323,0.048572,0.047343,0.031351,0.032833,0.031907,0.033461,0.035201,0.036553,0.040034,0.058468
0.048499,0.051127,0.048537,0.047387,0.031424,0.033212,0.032135,0.033433,0.035047,0.036307,0.039857,0.058199
0.048967,0.051054,0.048926,0.047463,0.031282,0.032902,0.032132,0.033468,0.035239,0.036218,0.040132,0.058246
0.048619,0.051029,0.048578,0.047239,0.031468,0.032906,0.031961,0.033275,0.035394,0.036531,0.039762,0.058120
0.048436,0.051199,0.048455,0.047662,0.031323,0.032773,0.031961,0.033433,0.035246,0.036414,0.039592,0.058256
0.048477,0.051215,0.048533,0.047510,0.031674,0.033070,0.032031,0.033212,0.035192,0.036459,0.039801,0.058578
0.048502,0.051392,0.048492,0.047485,0.031301,0.033104,0.031831,0.033625,0.035239,0.036572,0.039885,0.058388
0.048518,0.051079,0.048606,0.047428,0.031361,0.032981,0.032040,0.033632,0.035044,0.036222,0.039949,0.058388
0.048824,0.051130,0.048638,0.047586,0.031645,0.033038,0.032258,0.033556,0.035394,0.036212,0.039494,0.058284
0.048654,0.051098,0.048638,0.047605,0.031616,0.032792,0.032103,0.033363,0.035100,0.036038,0.040091,0.058569
0.048205,0.050931,0.048540,0.047403,0.031373,0.032795,0.032119,0.033556,0.035407,0.036212,0.039772,0.058332
0.048407,0.051032,0.048597,0.047472,0.031133,0.033054,0.032138,0.033366,0.035255,0.036418,0.039993,0.058508
0.048654,0.051275,0.048477,0.047532,0.031515,0.032801,0.031895,0.033540,0.035135,0.036556,0.039971,0.058711
