0.042084,0.044289,0.041696,0.041376,0.028031,0.029646,0.028553,0.029115,0.030584,0.032122,0.035760,0.055640
0.042166,0.044510,0.042074,0.041642,0.028111,0.029620,0.028427,0.029298,0.030963,0.032062,0.035438,0.055792
0.042469,0.044260,0.042245,0.041411,0.028448,0.029665,0.028607,0.029330,0.030808,0.032002,0.035884,0.055628
0.042166,0.044367,0.042096,0.041440,0.028259,0.029781,0.028509,0.029216,0.030653,0.031648,0.035985,0.055625
0.042406,0.044466,0.042113,0.041455,0.028186,0.029295,0.028597,0.029203,0.030574,0.032100,0.035726,0.055798
0.042362,0.044532,0.042173,0.041452,0.028193,0.029734,0.028626,0.029422,0.030596,0.031860,0.035552,0.055489
0.042340,0.044128,0.042093,0.041500,0.028237,0.029589,0.028515,0.029437,0.030900,0.032387,0.035783,0.055710
0.042324,0.044532,0.042302,0.041547,0.028127,0.029504,0.028730,0.029125,0.030637,0.031816,0.036247,0.055429
0.042356,0.044254,0.042065,0.041455,0.028089,0.029655,0.028676,0.029241,0.030741,0.031819,0.036180,0.055341
0.042207,0.044415,0.041992,0.041250,0.028095,0.029538,0.028761,0.029270,0.030543,0.032103,0.035764,0.055584
0.042475,0.044323,0.042327,0.041569,0.028398,0.029355,0.028626,0.029339,0.030622,0.031828,0.035934,0.055580
0.042207,0.044437,0.041894,0.041257,0.028164,0.029747,0.028805,0.029364,0.030773,0.032356,0.035770,0.055192
0.042507,0.044377,0.042239,0.041411,0.027962,0.029440,0.028420,0.029238,0.030584,0.032220,0.035874,0.055615
0.042087,0.044532,0.041983,0.041276,0.028534,0.029921,0.028414,0.029298,0.030618,0.032236,0.035754,0.055514
0.042210,0.044431,0.042115,0.041797,0.028035,0.029649,0.028976,0.029374,0.030884,0.031891,0.036079,0.055527
0.042229,0.044415,0.041995,0.041607,0.028268,0.029633,0.028385,0.029005,0.030707,0.032128,0.035760,0.055410
0.042173,0.044443,0.041762,0.041541,0.028294,0.029418,0.028843,0.029447,0.030669,0.031853,0.036042,0.055530
0.042185,0.044516,0.042226,0.041181,0.028405,0.029665,0.028537,0.029175,0.030868,0.032299,0.035836,0.055514
0.042362,0.043948,0.042018,0.041553,0.028325,0.029557,0.028556,0.029254,0.030827,0.031936,0.035729,0.055524
0.042229,0.044289,0.041809,0.041449,0.028089,0.029658,0.028755,0.028957,0.030663,0.032031,0.035884,0.055561
0.042469,0.044364,0.042055,0.041664,0.028278,0.029535,0.028749,0.029358,0.030634,0.032084,0.035852,0.055460
0.042428,0.044478,0.042267,0.041345,0.028007,0.029608,0.028850,0.029323,0.030777,0.031895,0.035726,0.055511
0.042362,0.044488,0.041989,0.041247,0.028209,0.029302,0.028354,0.029257,0.030695,0.031888,0.035777,0.055802
0.042444,0.044393,0.041901,0.041392,0.028231,0.029557,0.028641,0.029210,0.030713,0.032185,0.035969,0.055937
0.042340,0.044620,0.042005,0.041345,0.028142,0.029905,0.028809,0.029475,0.030792,0.032378,0.035975,0.055410
0.042135,0.044415,0.042201,0.041718,0.028376,0.029911,0.028553,0.029191,0.030997,0.032096,0.036190,0.055700
0.042144,0.044406,0.042072,0.041402,0.028237,0.029854,0.028493,0.029500,0.030900,0.032122,0.035697,0.055324
0.042176,0.044412,0.042229,0.041778,0.027934,0.029668,0.028742,0.029368,0.030581,0.031907,0.035833,0.055732
0.042412,0.044481,0.041992,0.041711,0.028344,0.029690,0.028802,0.028926,0.030609,0.032021,0.036136,0.055479
0.042532,0.044519,0.042072,0.041266,0.028183,0.029453,0.028534,0.029061,0.030622,0.032011,0.035937,0.055394
0.042204,0.044475,0.042113,0.041411,0.028010,0.029345,0.028692,0.029295,0.030656,0.032204,0.035830,0.055372
0.042444,0.044421,0.041917,0.041433,0.028540,0.029295,0.028663,0.029289,0.030659,0.031872,0.035760,0.055631
0.042286,0.044734,0.042441,0.041778,0.028351,0.029725,0.028644,0.029902,0.031746,0.033215,0.036929,0.055950
0.044298,0.047520,0.045138,0.044494,0.029687,0.031459,0.030565,0.032324,0.034352,0.035252,0.039257,0.057516
0.048000,0.050950,0.047981,0.047346,0.031551,0.032697,0.031885,0.033392,0.035227,0.036171,0.039595,0.057984
0.048736,0.051301,0.048357,0.047340,0.031531,0.033035,0.031913,0.033455,0.035211,0.036553,0.039943,0.058445
0.048802,0.051477,0.048193,0.047223,0.031478,0.033066,0.032302,0.033338,0.034652,0.036503,0.040088,0.058360
0.048351,0.051197,0.048155,0.047172,0.031414,0.032773,0.032242,0.033424,0.035047,0.036395,0.039965,0.058407
0.048461,0.051079,0.048569,0.047532,0.031474,0.033177,0.032021,0.033512,0.034999,0.036203,0.039832,0.058031
